transaction_id,order_date,year,month,quarter,store_id,store_format,region,sales_channel,employee_id,customer_id,customer_segment,category,subcategory,product_id,supplier,base_price_php,unit_cost_php,discount_pct,selling_price_php,quantity_sold,gross_revenue_php,cogs_php,gross_profit_php,gross_margin_pct,shipping_cost_php,delivery_days,promo_type,payment_method,return_flag,return_reason,stock_level,reorder_point,stockout_flag,customer_rating,nps_score,loyalty_points_earned,marketing_spend_php
TXN-101644,2024-09-15,2024,9,Q3,STR-107,Express,NCR,Mobile App,EMP-1097,CUST-11421,Regular,Electronics,Laptops,PRD-1139,Supplier_A,2371.75,1680.54,0,2371.75,1,2371.75,1680.54,691.21,29.14,296.26,3,Loyalty Points,BuyNow PayLater,0,None,172,35,0,4.0,,23,335.52
TXN-101645,2023-03-14,2023,3,Q1,STR-100,Superstore,Pampanga,Mobile App,EMP-1084,CUST-18539,New,Sports,Equipment,PRD-1146,Supplier_F,1455.24,1033.75,10,1309.72,3,3929.16,3101.25,827.91,21.07,198.78,3,Percent Discount,BuyNow PayLater,0,None,266,61,0,,10.0,39,140.7
TXN-101646,2024-12-27,2024,12,Q4,STR-105,Kiosk,NCR,Mobile App,EMP-1080,CUST-12572,At-Risk,Sports,Footwear,PRD-1155,Supplier_M,626.83,368.93,50,313.42,11,3447.62,4058.23,-610.61,-17.71,231.08,3,Buy1Get1,Bank Transfer,0,None,188,64,0,3.6,10.0,34,217.22
TXN-101647,2022-01-20,2022,1,Q1,STR-112,Online,Pampanga,Website,EMP-1027,CUST-10826,Regular,Sports,Footwear,PRD-1195,Supplier_B,309.47,166.09,0,309.47,13,4023.11,2159.17,1863.94,46.33,266.87,5,Loyalty Points,GCash,0,None,257,78,0,4.3,,40,95.47
TXN-101648,2023-03-21,2023,3,Q1,STR-102,Online,Pampanga,Third-Party Platform,EMP-1061,CUST-13027,New,Home & Living,Lighting,PRD-1096,Supplier_B,3885.22,1776.35,0,3885.22,1,3885.22,1776.35,2108.87,54.28,147.23,3,Bundle Deal,Debit Card,1,Wrong Item,130,37,0,3.7,3.0,38,1.55
TXN-101649,2024-10-26,2024,10,Q4,STR-102,Superstore,Davao,In-Store,EMP-1005,CUST-14080,VIP,Groceries,Snacks,PRD-1039,Supplier_N,811.08,516.99,0,811.08,5,4055.4,2584.95,1470.45,36.26,0.0,0,Loyalty Points,Credit Card,0,None,458,40,0,4.3,,81,92.23
TXN-101650,2024-11-24,2024,11,Q4,STR-103,Express,Pampanga,Website,EMP-1034,CUST-12920,At-Risk,Home & Living,Furniture,PRD-1013,Supplier_E,1039.31,597.04,0,1039.31,2,2078.62,1194.08,884.54,42.55,57.84,10,None,Debit Card,1,Changed Mind,272,70,0,4.8,7.0,20,13.33
TXN-101651,2022-10-01,2022,10,Q4,STR-119,Superstore,Batangas,Website,EMP-1064,CUST-19666,New,Electronics,Mobile Phones,PRD-1131,Supplier_O,282.11,194.03,0,282.11,3,846.33,582.09,264.24,31.22,60.63,10,None,Debit Card,0,None,323,73,0,4.9,10.0,8,18.42
TXN-101652,2024-08-23,2024,8,Q3,STR-104,Express,Batangas,In-Store,EMP-1004,CUST-12005,Regular,Apparel,Bottoms,PRD-1034,Supplier_A,3523.48,2548.85,0,3523.48,3,10570.44,7646.55,2923.89,27.66,0.0,0,Loyalty Points,Debit Card,0,None,317,73,0,2.4,,105,250.13
TXN-101653,2024-01-28,2024,1,Q1,STR-103,Online,Iloilo,Third-Party Platform,EMP-1055,CUST-14708,New,Sports,Outdoors,PRD-1169,Supplier_N,368.7,274.27,0,368.7,1,368.7,274.27,94.43,25.61,247.11,5,Loyalty Points,GCash,0,None,472,45,0,2.9,,3,573.46
TXN-101654,2022-10-07,2022,10,Q4,STR-101,Superstore,Iloilo,Third-Party Platform,EMP-1074,CUST-19295,At-Risk,Electronics,Mobile Phones,PRD-1183,Supplier_C,10498.12,7032.87,10,9448.31,4,9448.31,7032.87,2415.44,25.56,113.93,1,Percent Discount,Maya,0,None,388,74,0,,10.0,94,81.33
TXN-101655,2023-12-31,2023,12,Q4,STR-105,Express,Cagayan de Oro,In-Store,EMP-1048,CUST-17817,Regular,Electronics,Accessories,PRD-1082,Supplier_J,1497.11,1086.35,40,898.27,3,898.27,1086.35,-188.08,-20.94,0.0,0,Flash Sale,BuyNow PayLater,0,None,342,76,0,3.3,,8,7.27
TXN-101656,2022-11-04,2022,11,Q4,STR-119,Online,Cagayan de Oro,Website,EMP-1028,CUST-13231,VIP,Toys & Games,Outdoor Toys,PRD-1067,Supplier_O,407.58,190.45,0,407.58,1,407.58,190.45,217.13,53.27,224.85,10,Bundle Deal,Credit Card,0,None,394,64,0,3.6,,8,307.04
TXN-101657,2022-09-23,2022,9,Q3,STR-105,Express,Cebu,In-Store,EMP-1018,CUST-10547,Regular,Automotive,Tools,PRD-1014,Supplier_F,1548.56,905.43,15,1316.28,6,7897.68,5432.58,2465.1,31.21,0.0,0,Percent Discount,Bank Transfer,0,None,36,75,1,2.9,10.0,78,314.64
TXN-101658,2024-08-20,2024,8,Q3,STR-103,Online,Cebu,In-Store,EMP-1009,,VIP,Groceries,Dairy,PRD-1005,Supplier_G,571.65,276.86,25,428.74,1,428.74,276.86,151.88,35.42,0.0,0,Percent Discount,Bank Transfer,0,None,87,65,0,4.0,,8,449.66
TXN-101659,2024-03-31,2024,3,Q1,STR-111,Superstore,Cagayan de Oro,Mobile App,EMP-1026,CUST-17538,VIP,Beauty & Health,Haircare,PRD-1133,Supplier_E,603.73,337.64,0,603.73,1,603.73,337.64,266.09,44.07,55.03,5,None,GCash,0,None,24,46,1,4.2,,12,37.15
TXN-101660,2024-07-15,2024,7,Q3,STR-115,Kiosk,Cebu,Website,EMP-1005,CUST-10779,At-Risk,Home & Living,Kitchen,PRD-1089,Supplier_H,2222.99,1034.84,0,2222.99,1,2222.99,1034.84,1188.15,53.45,126.83,3,None,Maya,0,None,189,72,0,4.0,3.0,22,396.84
TXN-101661,2024-12-22,2024,12,Q4,STR-115,Express,Laguna,Third-Party Platform,EMP-1064,CUST-14422,Regular,Beauty & Health,Supplements,PRD-1097,Supplier_K,1177.23,787.0,0,1177.23,8,5886.15,3935.0,1951.15,33.15,102.56,3,None,GCash,1,Late Delivery,453,37,0,4.0,0.0,58,33.16
TXN-101662,2024-01-31,2024,1,Q1,STR-104,Superstore,Pampanga,In-Store,EMP-1003,CUST-10719,New,Beauty & Health,Supplements,PRD-1037,Supplier_M,1691.15,1119.34,0,1691.15,1,1691.15,1119.34,571.81,33.81,0.0,0,None,Credit Card,0,None,441,68,0,4.4,4.0,16,52.47
TXN-101663,2024-09-03,2024,9,Q3,STR-102,Express,NCR,Third-Party Platform,EMP-1007,CUST-12155,Regular,Beauty & Health,Haircare,PRD-1043,Supplier_I,1088.92,639.08,20,871.14,1,871.14,639.08,232.06,26.64,74.35,1,Percent Discount,Debit Card,0,None,137,68,0,3.5,,8,176.09
TXN-101664,2023-01-14,2023,1,Q1,STR-106,Kiosk,Iloilo,Mobile App,EMP-1035,CUST-15842,VIP,Toys & Games,Action Figures,PRD-1130,Supplier_F,381.13,254.86,0,381.13,7,2667.91,1784.02,883.89,33.13,57.74,3,None,Bank Transfer,0,None,146,47,0,4.4,0.0,53,4.57
TXN-101665,2023-01-17,2023,1,Q1,STR-105,Express,Davao,In-Store,EMP-1021,CUST-15725,Regular,Groceries,Dairy,PRD-1020,Supplier_E,996.3,528.52,0,996.3,1,996.3,528.52,467.78,46.95,0.0,0,None,Maya,0,None,0,34,1,3.5,10.0,9,12.0
TXN-101666,2022-07-12,2022,7,Q3,STR-108,Express,Batangas,Website,EMP-1081,CUST-12453,New,Apparel,Outerwear,PRD-1164,Supplier_G,1537.71,843.37,0,1537.71,2,3075.42,1686.74,1388.68,45.15,255.57,7,Bundle Deal,GCash,0,None,199,21,0,3.4,,30,123.01
TXN-101667,2024-11-24,2024,11,Q4,STR-114,Express,Cagayan de Oro,Website,EMP-1057,CUST-14707,Regular,Apparel,Accessories,PRD-1079,Supplier_B,1101.85,783.28,40,661.11,14,7272.21,8616.08,-1343.87,-18.48,68.81,3,Flash Sale,Bank Transfer,0,None,114,48,0,3.3,9.0,72,151.94
TXN-101668,2024-12-04,2024,12,Q4,STR-118,Online,NCR,In-Store,EMP-1008,,Churned,Electronics,Accessories,PRD-1020,Supplier_G,3045.14,1624.06,10,2740.63,2,2740.63,1624.06,1116.57,40.74,0.0,0,Percent Discount,Credit Card,0,None,457,74,0,1.9,,27,317.05
TXN-101669,2024-10-30,2024,10,Q4,STR-110,Superstore,Cebu,Mobile App,EMP-1001,CUST-13479,VIP,Groceries,Snacks,PRD-1077,Supplier_E,4662.72,2623.28,0,4662.72,2,4662.72,2623.28,2039.44,43.74,101.45,5,None,Cash,0,None,295,61,0,4.8,,93,72.64
TXN-101670,2024-08-22,2024,8,Q3,STR-115,Express,Davao,Mobile App,EMP-1012,CUST-15003,Regular,Groceries,Dairy,PRD-1116,Supplier_D,267.21,137.6,0,267.21,1,267.21,137.6,129.61,48.5,194.81,3,Bundle Deal,Debit Card,0,None,150,70,0,3.3,7.0,2,107.97
TXN-101671,2022-02-05,2022,2,Q1,STR-111,Superstore,Laguna,In-Store,EMP-1045,CUST-16912,New,Sports,Fitness,PRD-1031,Supplier_I,9082.47,5340.32,0,9082.47,4,36329.88,21361.28,14968.6,41.2,0.0,0,Bundle Deal,GCash,0,None,56,39,0,3.3,,363,149.12
TXN-101672,2022-08-31,2022,8,Q3,STR-118,Kiosk,Cebu,Third-Party Platform,EMP-1047,CUST-18758,Churned,Sports,Footwear,PRD-1038,Supplier_E,7422.04,4477.47,0,7422.04,2,14844.08,8954.94,5889.14,39.67,215.39,3,Bundle Deal,Credit Card,0,None,252,70,0,3.6,,148,337.83
TXN-101673,2024-03-09,2024,3,Q1,STR-108,Online,Laguna,Website,EMP-1027,CUST-16613,At-Risk,Beauty & Health,Personal Care,PRD-1194,Supplier_H,1622.62,1065.94,0,1622.62,5,8113.1,5329.7,2783.4,34.31,129.0,7,Loyalty Points,Debit Card,0,None,110,66,0,3.5,,81,239.28
TXN-101674,2022-03-09,2022,3,Q1,STR-106,Kiosk,Pampanga,In-Store,EMP-1084,CUST-16170,Regular,Beauty & Health,Skincare,PRD-1027,Supplier_I,1070.25,537.8,0,1070.25,3,3210.75,1613.4,1597.35,49.75,0.0,0,Bundle Deal,Credit Card,0,None,32,43,1,3.7,1.0,32,114.9
TXN-101675,2022-12-26,2022,12,Q4,STR-104,Express,Iloilo,Third-Party Platform,EMP-1081,CUST-11270,Regular,Sports,Equipment,PRD-1012,Supplier_A,2283.04,1062.5,10,2054.74,4,2054.74,1062.5,992.24,48.29,84.88,2,Percent Discount,BuyNow PayLater,0,None,267,59,0,4.8,,20,35.13
TXN-101676,2024-12-09,2024,12,Q4,STR-116,Kiosk,Pampanga,Website,EMP-1074,CUST-16896,New,Groceries,Dairy,PRD-1034,Supplier_B,1072.67,666.0,0,1072.67,17,18235.39,11322.0,6913.39,37.91,61.98,5,Bundle Deal,GCash,0,None,179,44,0,4.2,,182,342.97
TXN-101677,2022-09-30,2022,9,Q3,STR-115,Express,Cebu,Mobile App,EMP-1096,CUST-16291,VIP,Groceries,Dairy,PRD-1000,Supplier_H,100.03,58.23,15,85.03,1,85.03,58.23,26.8,31.52,283.87,3,Percent Discount,BuyNow PayLater,0,None,475,42,0,4.5,3.0,1,89.56
TXN-101678,2022-12-14,2022,12,Q4,STR-116,Kiosk,Batangas,In-Store,EMP-1042,CUST-10273,VIP,Automotive,Accessories,PRD-1160,Supplier_J,1781.92,903.84,0,1781.92,5,7127.68,3615.36,3512.32,49.28,0.0,0,None,Cash,0,None,118,77,0,4.3,7.0,142,0.27
TXN-101679,2024-03-11,2024,3,Q1,STR-105,Online,Pampanga,Mobile App,EMP-1094,CUST-16540,New,Automotive,Car Care,PRD-1178,Supplier_B,1428.83,652.31,50,714.41,3,2143.23,1956.93,186.3,8.69,283.71,3,Buy1Get1,Maya,0,None,472,80,0,,1.0,21,37.51
TXN-101680,2024-11-19,2024,11,Q4,STR-109,Express,Cebu,Mobile App,EMP-1028,CUST-15296,Regular,Electronics,Laptops,PRD-1187,Supplier_N,5371.65,4027.12,0,5371.65,19,85946.4,64433.92,21512.48,25.03,283.29,7,None,Cash,1,Late Delivery,245,60,0,,3.0,859,128.83
TXN-101681,2022-09-08,2022,9,Q3,STR-119,Express,Iloilo,Mobile App,EMP-1017,CUST-11683,Regular,Electronics,Cameras,PRD-1021,Supplier_E,959.49,644.24,0,959.49,6,5756.94,3865.44,1891.5,32.86,247.62,3,Bundle Deal,Credit Card,0,None,424,39,0,2.9,7.0,57,140.92
TXN-101682,2023-12-01,2023,12,Q4,STR-114,Kiosk,Iloilo,In-Store,EMP-1070,CUST-18986,At-Risk,Groceries,Snacks,PRD-1177,Supplier_N,708.92,389.35,0,708.92,2,708.92,389.35,319.57,45.08,0.0,0,Bundle Deal,Maya,0,None,405,37,0,,,7,662.09
TXN-101683,2023-12-21,2023,12,Q4,STR-106,Express,Cagayan de Oro,Third-Party Platform,EMP-1017,CUST-11342,Regular,Beauty & Health,Pharmacy,PRD-1065,Supplier_I,501.89,247.5,0,501.89,4,501.89,247.5,254.39,50.69,60.65,5,None,Debit Card,0,None,417,29,0,3.8,,5,32.58
TXN-101684,2022-07-21,2022,7,Q3,STR-103,Kiosk,Batangas,Third-Party Platform,EMP-1043,CUST-12021,Churned,Home & Living,Kitchen,PRD-1140,Supplier_C,1254.75,789.7,0,1254.75,5,6273.75,3948.5,2325.25,37.06,258.91,5,None,BuyNow PayLater,0,None,81,50,0,3.1,,62,3.6
TXN-101685,2022-06-06,2022,6,Q2,STR-106,Superstore,Davao,Mobile App,EMP-1010,CUST-13839,Regular,Groceries,Beverages,PRD-1179,Supplier_E,720.58,346.4,10,648.52,3,1945.56,1039.2,906.36,46.59,138.71,3,Percent Discount,Cash,0,None,465,69,0,4.3,,19,544.57
TXN-101686,2024-05-19,2024,5,Q2,STR-106,Kiosk,Batangas,Website,EMP-1047,CUST-14597,New,Groceries,Beverages,PRD-1179,Supplier_J,5882.77,3443.61,50,2941.39,6,17648.34,20661.66,-3013.32,-17.07,178.12,5,Buy1Get1,GCash,0,None,34,43,1,,4.0,176,127.14
TXN-101687,2023-07-23,2023,7,Q3,STR-101,Superstore,Batangas,Third-Party Platform,EMP-1046,CUST-15942,Regular,Groceries,Beverages,PRD-1074,Supplier_O,1475.32,880.79,40,885.19,3,2655.57,2642.37,13.2,0.5,138.33,3,Flash Sale,Cash,0,None,21,74,1,3.1,0.0,26,588.03
TXN-101688,2022-02-11,2022,2,Q1,STR-102,Online,Batangas,In-Store,EMP-1054,,At-Risk,Groceries,Snacks,PRD-1183,Supplier_I,3435.37,1868.82,5,3263.6,2,6527.2,3737.64,2789.56,42.74,0.0,0,Percent Discount,Debit Card,0,None,15,66,1,4.2,5.0,65,716.04
TXN-101689,2022-09-10,2022,9,Q3,STR-117,Superstore,NCR,In-Store,EMP-1095,CUST-18680,Regular,Sports,Outdoors,PRD-1062,Supplier_G,4650.93,2786.82,0,4650.93,9,41858.37,25081.38,16776.99,40.08,0.0,0,None,Bank Transfer,0,None,228,72,0,2.6,6.0,418,58.43
TXN-101690,2024-03-27,2024,3,Q1,STR-111,Kiosk,Laguna,Website,EMP-1075,CUST-10550,New,Automotive,Accessories,PRD-1011,Supplier_I,1916.39,928.9,0,1916.39,1,1916.39,928.9,987.49,51.53,153.02,5,None,BuyNow PayLater,0,None,44,27,0,4.7,5.0,19,15.57
TXN-101691,2024-09-11,2024,9,Q3,STR-103,Express,NCR,In-Store,EMP-1080,CUST-14843,Churned,Home & Living,Furniture,PRD-1086,Supplier_K,1157.21,586.8,0,1157.21,1,1157.21,586.8,570.41,49.29,0.0,0,None,Maya,0,None,100,22,0,,1.0,11,41.12
TXN-101692,2022-03-29,2022,3,Q1,STR-109,Online,Batangas,In-Store,EMP-1031,CUST-16703,Regular,Automotive,Electronics,PRD-1109,Supplier_L,2407.46,1116.42,0,2407.46,16,38519.36,17862.72,20656.64,53.63,0.0,0,Bundle Deal,Credit Card,0,None,358,52,0,3.4,,385,18.08
TXN-101693,2023-06-28,2023,6,Q2,STR-113,Kiosk,Laguna,Third-Party Platform,EMP-1066,CUST-11341,At-Risk,Electronics,Laptops,PRD-1120,Supplier_B,1511.68,991.56,30,1058.18,3,3174.54,2974.68,199.86,6.3,261.33,5,Percent Discount,GCash,0,None,244,70,0,3.8,6.0,31,205.77
TXN-101694,2022-11-04,2022,11,Q4,STR-117,Kiosk,Laguna,Mobile App,EMP-1032,CUST-19797,Churned,Apparel,Accessories,PRD-1086,Supplier_A,718.91,523.47,15,611.07,2,611.07,523.47,87.6,14.34,229.05,1,Percent Discount,BuyNow PayLater,0,None,493,43,0,2.6,,6,232.18
TXN-101695,2024-11-23,2024,11,Q4,STR-114,Superstore,Cagayan de Oro,In-Store,EMP-1039,CUST-11662,Churned,Groceries,Produce,PRD-1161,Supplier_A,1162.87,863.94,0,1162.87,7,4651.48,3455.76,1195.72,25.71,0.0,0,None,BuyNow PayLater,0,None,235,38,0,2.9,2.0,46,22.16
TXN-101696,2024-09-14,2024,9,Q3,STR-101,Express,Batangas,Website,EMP-1011,CUST-15302,At-Risk,Toys & Games,Outdoor Toys,PRD-1031,Supplier_L,1430.76,772.73,0,1430.76,2,2861.52,1545.46,1316.06,45.99,189.97,5,Loyalty Points,Cash,0,None,249,76,0,4.9,1.0,28,404.43
TXN-101697,2022-04-28,2022,4,Q2,STR-100,Express,Davao,Mobile App,EMP-1064,CUST-16032,New,Sports,Outdoors,PRD-1038,Supplier_J,6906.2,4350.16,0,6906.2,8,55249.6,34801.28,20448.32,37.01,214.26,3,None,GCash,0,None,361,32,0,,,552,140.91
TXN-101698,2023-09-28,2023,9,Q3,STR-105,Superstore,Cebu,Third-Party Platform,EMP-1052,CUST-17218,New,Beauty & Health,Pharmacy,PRD-1151,Supplier_D,229.04,137.49,0,229.04,5,1145.2,687.45,457.75,39.97,271.63,3,Loyalty Points,Maya,1,Changed Mind,198,24,0,4.5,8.0,11,7.9
TXN-101699,2022-11-15,2022,11,Q4,STR-103,Superstore,Batangas,In-Store,EMP-1015,,VIP,Home & Living,Decor,PRD-1107,Supplier_O,5877.2,2970.46,0,5877.2,4,23508.8,11881.84,11626.96,49.46,0.0,0,None,Cash,0,None,417,57,0,3.8,,470,25.77
TXN-101700,2023-08-30,2023,8,Q3,STR-100,Express,NCR,Website,EMP-1052,CUST-11937,New,Sports,Apparel,PRD-1109,Supplier_M,573.2,312.49,0,573.2,4,2292.8,1249.96,1042.84,45.48,116.57,7,Bundle Deal,Cash,0,None,410,46,0,4.1,1.0,22,595.81
TXN-101701,2023-10-29,2023,10,Q4,STR-117,Online,Pampanga,In-Store,EMP-1003,,Regular,Groceries,Produce,PRD-1156,Supplier_D,8424.03,5064.66,0,8424.03,1,8424.03,5064.66,3359.37,39.88,0.0,0,Bundle Deal,Debit Card,0,None,86,45,0,3.9,1.0,84,75.53
TXN-101702,2022-10-21,2022,10,Q4,STR-100,Express,Cagayan de Oro,In-Store,EMP-1000,CUST-16306,Regular,Apparel,Tops,PRD-1130,Supplier_L,1228.76,652.54,0,1228.76,1,1228.76,652.54,576.22,46.89,0.0,0,None,BuyNow PayLater,1,Wrong Item,460,75,0,4.7,,12,0.18
TXN-101703,2022-07-21,2022,7,Q3,STR-112,Online,Laguna,Website,EMP-1095,CUST-19048,Regular,Electronics,Audio,PRD-1023,Supplier_C,1303.82,742.12,0,1303.82,16,20861.12,11873.92,8987.2,43.08,194.43,5,Loyalty Points,BuyNow PayLater,0,None,28,79,1,3.5,,208,91.02
TXN-101704,2023-06-10,2023,6,Q2,STR-111,Online,Batangas,Third-Party Platform,EMP-1010,CUST-15928,At-Risk,Beauty & Health,Pharmacy,PRD-1156,Supplier_E,1850.16,1198.87,20,1480.13,1,1480.13,1198.87,281.26,19.0,66.3,1,Percent Discount,Cash,0,None,221,59,0,4.1,,14,293.45
TXN-101705,2024-01-19,2024,1,Q1,STR-118,Superstore,Cebu,Website,EMP-1004,CUST-10342,At-Risk,Toys & Games,Outdoor Toys,PRD-1044,Supplier_J,1872.69,1244.18,0,1872.69,5,9363.45,6220.9,3142.55,33.56,249.67,2,None,Cash,0,None,52,30,0,4.2,,93,26.01
TXN-101706,2022-12-14,2022,12,Q4,STR-116,Kiosk,Pampanga,In-Store,EMP-1072,CUST-13991,New,Home & Living,Bedding,PRD-1142,Supplier_J,470.53,334.42,50,235.26,17,3999.42,5685.14,-1685.72,-42.15,0.0,0,Flash Sale,GCash,0,None,426,57,0,4.2,5.0,39,3.18
TXN-101707,2023-11-03,2023,11,Q4,STR-115,Superstore,Laguna,Third-Party Platform,EMP-1023,CUST-13231,Regular,Apparel,Footwear,PRD-1070,Supplier_H,1482.9,862.11,25,1112.18,4,3336.54,2586.33,750.21,22.48,281.91,7,Percent Discount,Cash,0,None,493,66,0,4.9,5.0,33,164.5
TXN-101708,2024-11-11,2024,11,Q4,STR-111,Online,Laguna,Website,EMP-1092,CUST-13352,New,Toys & Games,Outdoor Toys,PRD-1165,Supplier_K,803.04,400.43,0,803.04,2,1606.08,800.86,805.22,50.14,103.29,7,Bundle Deal,GCash,1,Wrong Item,140,77,0,3.0,,16,263.21
TXN-101709,2024-02-12,2024,2,Q1,STR-118,Online,Iloilo,Mobile App,EMP-1074,CUST-18576,Regular,Automotive,Car Care,PRD-1035,Supplier_C,7133.28,5071.35,0,7133.28,4,28533.12,20285.4,8247.72,28.91,165.79,5,Bundle Deal,BuyNow PayLater,0,None,408,34,0,3.6,7.0,285,8.4
TXN-101710,2022-11-02,2022,11,Q4,STR-115,Express,Cebu,Website,EMP-1026,CUST-17820,Regular,Toys & Games,Action Figures,PRD-1059,Supplier_D,906.41,504.36,0,906.41,4,906.41,504.36,402.05,44.36,91.74,3,None,Credit Card,0,None,112,66,0,2.3,,9,25.52
TXN-101711,2022-08-15,2022,8,Q3,STR-103,Superstore,Cebu,Mobile App,EMP-1085,CUST-14955,Regular,Electronics,Accessories,PRD-1177,Supplier_J,2332.46,1122.66,5,2215.84,6,13295.04,6735.96,6559.08,49.33,241.97,3,Percent Discount,GCash,1,Changed Mind,369,23,0,3.7,10.0,132,216.31
TXN-101712,2023-05-03,2023,5,Q2,STR-102,Online,Iloilo,Website,EMP-1042,CUST-15712,VIP,Home & Living,Decor,PRD-1135,Supplier_A,6983.53,4040.19,10,6285.18,4,25140.72,16160.76,8979.96,35.72,269.56,2,Percent Discount,Credit Card,0,None,170,61,0,4.6,,502,219.43
TXN-101713,2023-03-12,2023,3,Q1,STR-117,Superstore,Laguna,In-Store,EMP-1063,CUST-18214,New,Automotive,Car Care,PRD-1123,Supplier_L,1036.25,702.36,25,777.19,2,1554.38,1404.72,149.66,9.63,0.0,0,Percent Discount,Maya,0,None,304,68,0,3.9,,15,43.62
TXN-101714,2024-07-08,2024,7,Q3,STR-112,Kiosk,Davao,Website,EMP-1030,CUST-17717,Churned,Groceries,Frozen,PRD-1011,Supplier_D,2794.83,1884.26,0,2794.83,2,5589.66,3768.52,1821.14,32.58,107.47,1,None,Bank Transfer,0,None,76,42,0,2.5,1.0,55,109.88
TXN-101715,2022-02-03,2022,2,Q1,STR-105,Online,Iloilo,Mobile App,EMP-1053,CUST-10976,VIP,Apparel,Bottoms,PRD-1033,Supplier_M,887.94,542.1,0,887.94,7,6215.58,3794.7,2420.88,38.95,163.76,3,Loyalty Points,Cash,0,None,254,48,0,4.0,2.0,124,1.25
TXN-101716,2023-05-10,2023,5,Q2,STR-111,Kiosk,Batangas,Website,EMP-1009,CUST-16926,Regular,Home & Living,Bedding,PRD-1193,Supplier_N,4427.3,3212.63,30,3099.11,4,12396.44,12850.52,-454.08,-3.66,162.6,5,Flash Sale,Bank Transfer,0,None,298,54,0,2.9,4.0,123,69.19
TXN-101717,2024-05-25,2024,5,Q2,STR-103,Kiosk,Pampanga,Website,EMP-1025,CUST-14864,Regular,Home & Living,Lighting,PRD-1158,Supplier_D,12145.52,6838.44,40,7287.31,2,14574.62,13676.88,897.74,6.16,117.18,5,Flash Sale,Bank Transfer,0,None,364,73,0,4.3,,145,8.18
TXN-101718,2024-03-28,2024,3,Q1,STR-116,Express,Batangas,In-Store,EMP-1032,CUST-11985,New,Home & Living,Kitchen,PRD-1097,Supplier_O,1686.86,1131.1,0,1686.86,7,11808.02,7917.7,3890.32,32.95,0.0,0,None,Maya,0,None,86,46,0,3.7,9.0,118,2.58
TXN-101719,2024-03-29,2024,3,Q1,STR-109,Online,Cagayan de Oro,Website,EMP-1014,CUST-18527,New,Home & Living,Bedding,PRD-1110,Supplier_L,660.8,310.1,0,660.8,2,1321.6,620.2,701.4,53.07,294.98,3,None,GCash,0,None,412,74,0,4.2,6.0,13,40.85
TXN-101720,2023-07-15,2023,7,Q3,STR-108,Express,Batangas,Website,EMP-1094,CUST-10093,At-Risk,Toys & Games,Action Figures,PRD-1099,Supplier_B,1294.96,696.59,0,1294.96,3,3884.88,2089.77,1795.11,46.21,95.63,3,Loyalty Points,Maya,0,None,297,57,0,5.0,4.0,38,151.71
TXN-101721,2024-10-09,2024,10,Q4,STR-113,Kiosk,NCR,Website,EMP-1020,CUST-12046,Churned,Apparel,Accessories,PRD-1135,Supplier_L,5466.01,4004.65,0,5466.01,2,5466.01,4004.65,1461.36,26.74,169.22,14,None,GCash,0,None,214,32,0,1.7,,54,16.82
TXN-101722,2023-02-09,2023,2,Q1,STR-113,Kiosk,Cagayan de Oro,Mobile App,EMP-1042,CUST-16866,At-Risk,Electronics,Mobile Phones,PRD-1101,Supplier_A,3506.6,2266.68,0,3506.6,12,42079.2,27200.16,14879.04,35.36,97.72,2,Loyalty Points,GCash,1,Defective,490,41,0,4.3,7.0,420,2.41
TXN-101723,2022-02-18,2022,2,Q1,STR-100,Express,Davao,Mobile App,EMP-1059,CUST-13530,Regular,Toys & Games,Outdoor Toys,PRD-1090,Supplier_J,1254.94,770.7,50,627.47,1,627.47,770.7,-143.23,-22.83,232.1,10,Flash Sale,Cash,0,None,187,50,0,3.3,5.0,6,97.97
TXN-101724,2023-12-18,2023,12,Q4,STR-102,Express,Laguna,In-Store,EMP-1016,CUST-12079,At-Risk,Sports,Outdoors,PRD-1177,Supplier_L,625.74,281.77,0,625.74,5,1251.48,563.54,687.94,54.97,0.0,0,Bundle Deal,GCash,0,None,7,65,1,4.6,0.0,12,184.32
TXN-101725,2022-03-25,2022,3,Q1,STR-101,Online,Cebu,Website,EMP-1084,CUST-16277,New,Apparel,Bottoms,PRD-1057,Supplier_F,1004.95,595.88,0,1004.95,2,2009.9,1191.76,818.14,40.71,262.76,3,Loyalty Points,Debit Card,0,None,99,41,0,4.4,6.0,20,152.99
TXN-101726,2024-07-12,2024,7,Q3,STR-113,Kiosk,Cebu,Mobile App,EMP-1035,CUST-19318,Regular,Automotive,Parts,PRD-1085,Supplier_M,1024.29,507.24,0,1024.29,2,2048.58,1014.48,1034.1,50.48,280.53,3,Bundle Deal,Bank Transfer,0,None,211,37,0,4.6,,20,52.48
TXN-101727,2022-10-23,2022,10,Q4,STR-104,Express,Batangas,Mobile App,EMP-1016,CUST-11214,VIP,Home & Living,Lighting,PRD-1185,Supplier_L,1952.59,1368.04,0,1952.59,4,3905.18,2736.08,1169.1,29.94,214.24,5,Loyalty Points,Cash,0,None,66,34,0,4.3,4.0,78,42.27
TXN-101728,2023-09-03,2023,9,Q3,STR-103,Express,Davao,Website,EMP-1026,CUST-12046,At-Risk,Electronics,Audio,PRD-1087,Supplier_N,5718.08,3911.49,10,5146.27,2,10292.54,7822.98,2469.56,23.99,188.33,7,Percent Discount,BuyNow PayLater,0,None,256,46,0,4.1,,102,294.55
